tstm,aX,aY,aZ,meanX,meanY,meanZ,stdX,stdY,stdZ,meanDiffX,meanDiffY,meanDiffZ,stdDiffX,stdDiffY,stdDiffZ
27913,671,2211,8729,-1146.857,821.586,7927.257,1050.343,892.155,979.515,239.143,253.143,69.004,228.533,147.654,39.788
28013,-364,794,9639,-1137.071,824.243,7939.857,1054.392,891.791,995.647,97.858,26.572,125.996,40.492,-3.633,161.323
28113,252,693,7416,-1115.757,824.871,7935.000,1067.100,891.683,997.360,213.142,6.285,-48.569,127.075,-1.082,17.128
28213,-15,1611,7075,-1097.229,838.371,7927.986,1074.764,896.317,1001.648,185.287,135.000,-70.142,76.643,46.341,42.880
28313,-1135,2162,7867,-1100.300,861.443,7924.043,1074.561,909.213,1001.337,-30.715,230.715,-39.429,-2.035,128.956,-3.110
28413,261,1804,7345,-1081.529,885.243,7920.643,1086.632,911.766,1002.892,187.715,238.000,-33.999,120.715,25.527,15.552
28513,1490,2727,6607,-1040.457,919.414,7906.229,1127.934,935.030,1014.353,410.714,341.714,-144.146,413.016,232.647,114.604
28613,48,1902,8137,-1021.671,941.157,7913.000,1134.933,939.917,1014.288,187.857,217.429,67.715,69.995,48.871,-0.643
28713,1633,1666,8139,-982.357,961.129,7911.100,1177.739,940.254,1013.739,393.143,199.714,-18.999,428.052,3.369,-5.497
28813,-1140,1781,8214,-978.443,983.371,7915.100,1176.753,940.970,1014.373,39.142,222.428,40.000,-9.860,7.153,6.347
28913,3750,1420,7472,-901.600,1000.400,7909.128,1300.845,937.926,1015.733,768.429,170.286,-59.717,1240.925,-30.431,13.594
29013,646,883,8875,-869.129,1009.457,7925.814,1310.664,933.678,1021.851,324.714,90.571,166.860,98.193,-42.482,61.178
29113,1398,616,11195,-828.586,1014.000,7963.657,1336.027,930.975,1090.840,405.429,45.428,378.428,253.628,-27.031,689.891
29213,688,895,8359,-793.857,1022.443,7971.171,1343.382,927.170,1091.725,347.286,84.429,75.142,73.547,-38.049,8.854
29313,135,1939,8049,-767.400,1047.714,7975.686,1343.178,927.699,1091.384,264.571,252.714,45.142,-2.042,5.293,-3.408
29413,1676,1689,6284,-724.329,1073.114,7946.729,1372.185,920.542,1108.854,430.715,254.000,-289.570,290.076,-71.577,174.701
29513,287,1696,5992,-691.571,1097.086,7917.957,1368.563,914.583,1132.813,327.571,239.714,-287.715,-36.224,-59.591,239.585
29613,240,3259,7508,-661.629,1143.000,7915.943,1365.685,940.909,1133.415,299.428,459.143,-20.142,-28.782,263.265,6.017
29713,1932,1711,9123,-608.786,1166.171,7931.114,1393.179,934.619,1142.327,528.429,231.714,151.714,274.939,-62.905,89.128
29813,-1097,3546,10680,-599.514,1216.900,7955.128,1387.729,965.532,1181.521,92.714,507.286,240.142,-54.501,309.133,391.936
29913,210,669,6142,-565.700,1226.486,7923.514,1378.171,956.674,1199.863,338.143,95.857,-316.143,-95.577,-88.584,183.423
30013,1985,1715,5343,-505.414,1249.271,7893.929,1396.014,949.012,1237.020,602.857,227.858,-295.854,178.435,-76.614,371.562
30113,2959,3450,9986,-425.929,1287.571,7927.000,1432.139,982.370,1261.324,794.857,382.999,330.713,361.248,333.579,243.044
30213,-652,781,9056,-408.686,1284.329,7944.943,1422.011,983.661,1268.304,172.429,-32.428,179.429,-101.276,12.913,69.800
30313,1998,2121,7332,-354.900,1306.286,7926.014,1440.698,984.937,1267.423,537.857,219.572,-189.287,186.868,12.759,-8.809
30413,467,2482,6985,-318.814,1341.314,7906.628,1429.152,982.523,1271.284,360.857,350.286,-193.857,-115.466,-24.144,38.611
30513,296,1794,7690,-289.000,1368.857,7903.229,1419.867,967.691,1271.541,298.143,275.428,-33.999,-92.843,-148.315,2.565
30613,-201,280,8795,-261.614,1364.971,7913.971,1402.710,971.502,1275.846,273.857,-38.857,107.427,-171.575,38.109,43.049
30713,599,1454,9438,-227.543,1378.071,7940.014,1394.209,966.419,1288.025,340.714,131.000,260.430,-85.011,-50.836,121.792
30813,-9,1526,5892,-200.086,1391.257,7903.600,1379.236,962.040,1309.204,274.572,131.858,-364.141,-149.723,-43.783,211.793
30913,-275,1915,7401,-176.714,1416.329,7906.500,1363.822,952.447,1307.862,233.714,250.714,28.999,-154.148,-95.938,-13.418
31013,899,1737,10627,-129.443,1442.700,7941.457,1342.779,935.249,1346.827,472.714,263.713,349.570,-210.428,-171.976,389.648
31113,696,625,7458,-94.643,1447.671,7955.872,1332.112,929.949,1336.134,348.000,49.714,144.146,-106.670,-52.997,-106.931
31213,-2639,1278,4969,-119.486,1472.243,7884.986,1362.762,901.998,1360.863,-248.429,245.714,-708.857,306.505,-279.511,247.286
31313,2883,1577,7215,-30.429,1482.929,7848.829,1352.329,898.739,1344.461,890.571,106.858,-361.572,-104.335,-32.589,-164.015
31413,-1790,2543,8072,-33.271,1513.171,7833.443,1355.811,898.283,1335.628,-28.429,302.428,-153.857,34.823,-4.559,-88.334
31513,449,1656,8945,2.014,1526.700,7861.214,1335.611,893.187,1338.238,352.857,135.286,277.715,-201.997,-50.964,26.104
31613,473,2032,10054,34.900,1529.543,7898.186,1318.352,894.473,1362.341,328.857,28.429,369.712,-172.598,12.861,241.031
31713,1479,1735,5765,65.186,1537.457,7880.457,1326.800,893.805,1381.772,302.857,79.143,-177.285,84.485,-6.682,194.309
31813,562,2275,6023,97.829,1556.557,7866.643,1310.412,895.075,1395.372,326.429,191.000,-138.140,-163.883,12.703,136.002
31913,-1298,1793,6968,113.886,1571.814,7847.229,1286.098,889.858,1398.283,160.571,152.572,-194.146,-243.140,-52.172,29.109
32013,762,2250,5696,112.157,1599.614,7804.314,1285.144,880.160,1417.419,-17.286,277.999,-429.141,-9.541,-96.974,191.359
32113,2180,1964,8613,193.171,1590.657,7858.929,1233.146,873.189,1373.184,810.143,-89.572,546.143,-519.979,-69.717,-442.347
32213,-1412,1349,9413,185.157,1608.143,7876.257,1241.699,855.745,1384.982,-80.143,174.857,173.286,85.535,-174.439,117.975
32313,1745,1877,9500,219.386,1602.686,7908.957,1251.166,852.790,1395.868,342.286,-54.572,326.997,94.667,-29.551,108.865
32413,-1026,1005,7498,221.386,1583.900,7927.914,1249.060,851.264,1381.069,20.000,-187.856,189.570,-21.060,-15.258,-147.993
32513,674,1220,6595,246.300,1581.971,7907.386,1240.416,851.933,1390.020,249.143,-19.286,-205.283,-86.437,6.689,89.512
32613,-777,1444,7774,254.914,1585.614,7878.486,1231.151,850.789,1371.338,86.143,36.428,-288.999,-92.649,-11.436,-186.827
32713,-139,1157,5603,262.529,1569.829,7837.872,1227.037,848.341,1395.810,76.143,-157.856,-406.143,-41.149,-24.486,244.724
32813,-185,1423,10105,274.300,1567.643,7849.100,1218.706,848.519,1410.761,117.714,-21.858,112.285,-83.304,1.784,149.509
32913,-234,976,7845,284.157,1554.000,7848.971,1211.745,850.242,1410.761,98.571,-136.428,-1.289,-69.612,17.235,0.000
33013,523,1881,8660,317.657,1543.200,7892.700,1185.178,841.171,1387.592,335.000,-108.000,437.290,-265.665,-90.717,-231.689
33113,1726,1051,9346,334.714,1546.771,7921.814,1196.677,838.539,1396.371,170.572,35.715,291.143,114.983,-26.323,87.792
33213,-946,1125,9064,322.471,1568.371,7933.671,1205.302,807.342,1402.482,-122.429,216.000,118.569,86.251,-311.969,61.112
33313,348,397,7798,350.414,1571.229,7928.043,1182.684,802.825,1402.225,279.428,28.571,-56.284,-226.174,-45.169,-2.576
33413,-300,301,10271,358.471,1574.114,7940.557,1176.288,797.875,1419.069,80.572,28.857,125.142,-63.969,-49.493,168.440
33513,-87,167,8827,348.729,1555.071,7954.729,1177.112,815.138,1422.892,-97.429,-190.428,141.714,8.245,172.623,38.232
33613,345,38,8898,372.914,1540.757,7958.157,1159.259,832.666,1424.870,241.857,-143.142,34.287,-178.530,175.285,19.783
33713,446,439,8834,384.943,1542.557,7966.914,1155.581,830.143,1428.338,120.286,17.999,87.568,-36.785,-25.236,34.679
33813,631,272,8026,393.357,1551.971,7963.657,1155.197,811.740,1427.940,84.143,94.143,-32.568,-3.833,-184.030,-3.983
33913,473,595,10059,414.386,1543.329,7977.986,1142.993,818.633,1443.773,210.286,-86.428,143.286,-122.039,68.931,158.336
34013,378,317,6712,442.586,1486.243,7969.786,1117.103,760.788,1449.300,282.000,-570.858,-82.002,-258.903,-578.450,55.264
34113,1995,-1361,10331,467.986,1428.586,8008.043,1131.802,819.205,1475.541,254.000,-576.571,382.573,146.990,584.176,262.407
34213,-1123,227,9678,425.500,1421.286,8025.614,1134.904,827.561,1487.947,-424.857,-72.999,175.713,31.021,83.554,124.062
34313,210,442,6057,418.771,1410.700,7978.743,1134.766,835.245,1497.514,-67.286,-105.858,-468.716,-1.387,76.838,95.668
34413,2439,-52,9572,429.486,1389.686,7995.343,1150.145,853.086,1508.601,107.143,-210.143,166.001,153.790,178.411,110.878
34513,157,148,7629,429.157,1365.929,8031.929,1150.219,864.107,1467.664,-3.286,-237.571,365.859,0.746,110.212,-409.373
34613,1683,-15,8492,440.357,1350.043,8032.486,1158.526,878.998,1467.831,112.000,-158.857,5.571,83.074,148.910,1.670
34713,-106,2270,7314,442.171,1352.786,8042.857,1157.570,881.561,1460.133,18.143,27.429,103.711,-9.568,25.630,-76.982
34813,2174,1092,7375,471.443,1349.171,8063.514,1174.955,882.104,1440.173,292.715,-36.144,206.572,173.855,5.431,-199.598
34913,407,511,6937,467.671,1324.886,8037.914,1174.732,881.444,1444.038,-37.715,-242.856,-256.001,-2.229,-6.602,38.651
35013,1510,471,8471,494.443,1320.271,8021.229,1176.826,885.049,1432.140,267.715,-46.143,-166.855,20.935,36.052,-118.977
35113,-1289,1046,8486,472.429,1325.314,8036.514,1195.422,882.462,1431.309,-220.143,50.428,152.856,185.957,-25.865,-8.315
35213,749,1402,6130,483.343,1322.329,8023.014,1194.409,881.844,1444.708,109.143,-29.857,-135.000,-10.127,-6.183,133.990
35313,2752,1345,6987,538.871,1310.657,8010.443,1208.155,876.041,1449.831,555.285,-116.715,-125.713,137.466,-58.030,51.229
35413,625,812,7440,544.071,1296.486,8011.800,1207.732,875.969,1449.251,52.000,-141.714,13.569,-4.238,-0.717,-5.793
35513,1556,813,8477,545.014,1269.143,8038.514,1208.495,860.628,1440.318,9.429,-273.429,267.144,7.637,-153.416,-89.337
35613,474,891,8737,551.100,1254.700,8047.086,1207.049,858.366,1442.662,60.857,-144.429,85.718,-14.463,-22.615,23.439
35713,1085,1211,8126,543.271,1248.200,8046.900,1201.772,856.949,1442.651,-78.286,-65.000,-1.860,-52.769,-14.174,-0.109
35813,1342,1181,6653,578.729,1239.629,8024.600,1188.123,854.574,1451.930,354.572,-85.714,-222.998,-136.494,-23.749,92.795
35913,685,33,7418,534.943,1219.814,8023.829,1125.260,866.163,1452.238,-437.857,-198.142,-7.715,-628.632,115.893,3.074
36013,2293,531,6669,558.471,1214.786,7992.314,1144.392,869.121,1457.352,235.286,-50.286,-315.142,191.324,29.575,51.143
36113,3362,-214,7075,586.529,1202.929,7933.457,1187.880,882.764,1409.220,280.571,-118.572,-588.574,434.883,136.428,-481.323
36213,4255,403,10783,637.486,1195.900,7968.086,1265.136,887.135,1448.486,509.572,-70.286,346.289,772.556,43.716,392.667
36313,-694,1062,10036,625.643,1183.371,7996.471,1273.635,882.734,1469.116,-118.428,-125.286,283.853,84.996,-44.012,206.298
36413,996,781,8017,615.929,1170.400,8021.229,1268.169,881.880,1454.580,-97.143,-129.714,247.573,-54.669,-8.543,-145.365
36513,1970,1165,6976,639.971,1162.814,8035.286,1277.623,879.607,1439.579,240.428,-75.857,140.571,94.547,-22.729,-150.010
36613,-1662,1199,8204,612.800,1133.386,8045.229,1305.756,842.668,1438.305,-271.714,-294.286,99.429,281.327,-369.387,-12.733
36713,859,145,5137,597.471,1111.014,7988.286,1296.444,847.808,1472.994,-153.286,-223.715,-569.429,-93.115,51.400,346.887
36813,-479,1353,6295,606.300,1079.686,7925.643,1286.945,796.198,1450.256,88.286,-313.286,-626.426,-94.996,-516.099,-227.379
36913,1499,739,8340,624.714,1080.686,7957.043,1290.360,795.726,1435.013,184.143,10.000,313.999,34.152,-4.727,-152.435
37013,458,2181,11084,602.900,1087.343,8039.057,1280.045,802.921,1447.274,-218.143,66.572,820.142,-103.146,71.956,122.610
37113,1500,-432,10044,582.057,1031.886,8039.886,1253.106,771.258,1448.404,-208.429,-554.572,8.286,-269.390,-316.630,11.307
37213,325,120,10952,596.014,1022.443,8066.971,1244.696,778.286,1484.432,139.572,-94.429,270.854,-84.100,70.283,360.281
37313,-1744,1002,5935,542.557,1006.457,8047.014,1263.549,766.968,1503.448,-534.572,-159.857,-199.570,188.524,-113.185,190.161
37413,1768,-376,9415,561.143,965.629,8081.729,1271.842,763.395,1506.577,185.858,-408.286,347.144,82.930,-35.727,31.285
37513,-145,-958,9414,554.843,926.314,8106.357,1274.229,790.118,1514.045,-63.000,-393.143,246.284,23.877,267.224,74.678
37613,928,-752,6952,570.971,911.571,8080.029,1271.703,811.382,1517.860,161.286,-147.429,-263.281,-25.262,212.639,38.156
37713,982,-28,7394,576.443,890.400,8050.829,1272.636,816.272,1511.101,54.714,-211.714,-292.002,9.324,48.904,-67.590
37813,3735,879,9349,629.929,881.157,8100.214,1324.525,812.678,1496.156,534.857,-92.429,493.857,518.889,-35.942,-149.449
37913,1724,25,10481,658.486,854.157,8144.214,1326.255,809.270,1520.045,285.571,-270.000,440.000,17.300,-34.073,238.884
38013,-2419,1313,11042,611.086,848.100,8150.143,1375.201,804.211,1530.490,-474.000,-60.572,59.287,489.460,-50.595,104.457
38113,724,-2,7418,611.486,839.143,8149.571,1375.229,810.116,1530.756,4.000,-89.571,-5.718,0.288,59.050,2.656
38213,-947,1234,8359,635.657,838.514,8198.000,1332.078,809.792,1482.221,241.714,-6.286,484.287,-431.514,-3.237,-485.348
38313,3481,353,8277,644.200,821.029,8213.172,1348.282,806.867,1477.510,85.428,-174.857,151.719,162.041,-29.253,-47.114
38413,-1064,1096,8614,654.571,800.357,8220.914,1332.214,780.594,1478.170,103.714,-206.714,77.422,-160.679,-262.728,6.600
38513,1152,1907,8452,664.614,803.943,8213.871,1333.276,785.080,1475.876,100.428,35.858,-70.430,10.619,44.858,-22.942
38613,111,-1160,4651,659.443,758.343,8136.686,1334.710,804.877,1518.296,-51.714,-456.000,-771.855,14.343,197.975,424.203
38713,3262,-1605,8620,684.914,710.629,8177.471,1366.737,843.632,1492.160,254.714,-477.142,407.856,320.264,387.550,-261.362
38813,2463,224,9127,712.071,681.329,8221.814,1382.817,824.184,1473.480,271.571,-293.000,443.433,160.798,-194.484,-186.796
38913,1446,37,9682,751.271,656.243,8260.586,1364.046,816.656,1475.684,392.000,-250.857,387.715,-187.711,-75.285,22.034
39013,-2169,202,5469,709.400,626.986,8257.343,1407.371,795.444,1481.554,-418.714,-292.571,-32.432,433.257,-212.113,58.700
39113,155,-1148,8418,680.471,582.529,8254.558,1397.624,806.366,1481.066,-289.286,-444.572,-27.852,-97.473,109.216,-4.880
39213,193,47,7876,703.400,563.929,8232.600,1376.108,803.483,1475.110,229.286,-186.000,-219.580,-215.161,-28.831,-59.559
39313,-2076,-60,3130,648.814,536.257,8141.600,1409.096,791.043,1586.402,-545.858,-276.714,-909.995,329.885,-124.396,1112.922
39413,2171,-3217,10347,694.486,475.943,8182.300,1405.879,905.657,1605.796,456.714,-603.143,406.997,-32.175,1146.139,193.939
39513,-4263,-1112,8879,623.957,442.629,8214.929,1524.011,920.445,1596.388,-705.286,-333.143,326.289,1181.324,147.876,-94.073
39613,572,-1899,9754,643.229,394.871,8243.214,1514.674,953.386,1605.839,192.714,-477.571,282.852,-93.368,329.410,94.502
39713,1397,-1321,9599,665.171,359.471,8300.300,1514.309,970.285,1581.814,219.429,-354.000,570.859,-3.650,168.997,-240.243
39813,-1708,-802,7958,643.414,327.686,8269.629,1537.137,971.368,1567.272,-217.571,-317.857,-306.709,228.278,10.830,-145.422
39913,-3678,-353,7964,594.214,308.700,8271.328,1617.453,971.499,1566.875,-492.000,-189.857,16.992,803.153,1.309,-3.970
40013,-4220,97,13683,526.457,283.214,8343.086,1715.396,953.145,1692.975,-677.571,-254.857,717.578,979.436,-183.543,1260.999
40113,3348,-1150,7949,549.629,251.771,8323.129,1742.189,963.545,1689.265,231.714,-314.429,-199.570,267.925,104.005,-37.102
40213,-4103,300,8163,504.529,239.986,8310.257,1819.471,957.821,1687.002,-451.000,-117.857,-128.721,772.820,-57.245,-22.629
40313,802,-1081,7844,511.014,218.871,8310.914,1819.710,970.336,1686.811,64.857,-211.143,6.572,2.397,125.148,-1.907
40413,-19,-477,6557,515.029,207.757,8257.857,1818.226,973.781,1682.729,40.143,-111.143,-530.566,-14.843,34.452,-40.820
40513,1111,428,2346,532.143,211.486,8165.271,1818.117,974.117,1821.446,171.143,37.286,-925.859,-1.090,3.364,1387.166
40613,2469,-2236,12000,562.486,179.000,8209.586,1832.408,1016.363,1875.661,303.428,-324.857,443.145,142.914,422.454,542.153
40713,367,-936,9437,561.357,159.357,8218.200,1832.504,1024.403,1879.889,-11.286,-196.429,86.143,0.957,80.406,42.280
40813,-1637,-776,8819,528.957,144.386,8229.528,1850.943,1030.289,1881.086,-324.000,-149.714,113.281,184.393,58.856,11.965
40913,351,-2204,9524,527.214,104.400,8221.886,1851.053,1065.730,1874.713,-17.429,-399.857,-76.426,1.093,354.409,-63.726
41013,-1768,1686,4834,496.557,123.957,8195.058,1870.934,1081.890,1909.248,-306.572,195.571,-268.281,198.816,161.606,345.352
41113,-88,401,1771,466.800,149.129,8072.771,1863.415,1067.450,2038.296,-297.571,251.714,-1222.861,-75.193,-144.408,1290.479
41213,3516,-2152,10982,533.071,115.143,8091.400,1888.026,1101.750,2058.738,662.714,-339.857,186.284,246.105,343.000,204.418
41313,-734,-1847,6910,519.586,82.443,8103.586,1893.648,1125.281,2049.162,-134.857,-327.000,121.860,56.227,235.311,-95.754
41413,-1377,-2069,8911,465.071,53.629,8094.143,1892.534,1153.817,2043.890,-545.143,-288.143,-94.429,-11.138,285.359,-52.722
41513,-1785,-1518,8634,437.329,29.829,8108.500,1910.991,1168.711,2044.102,-277.429,-238.000,143.569,184.569,148.942,2.119
41613,-211,-2918,9057,410.271,-11.643,8116.571,1906.566,1219.949,2046.714,-270.572,-414.714,80.713,-44.257,512.379,26.121
41713,-609,-2968,7336,403.086,-86.471,8116.886,1909.444,1238.210,2046.593,-71.857,-748.286,3.145,28.779,182.610,-1.215
41813,3010,-1084,5842,415.029,-117.557,8094.986,1923.049,1235.545,2062.554,119.428,-310.857,-218.999,136.050,-26.643,159.613
41913,-3452,-321,7228,359.900,-129.443,8099.143,1977.044,1233.442,2060.508,-551.286,-118.857,41.572,539.954,-21.039,-20.459
42013,-320,-1360,4276,333.757,-155.600,8039.214,1973.760,1239.829,2109.249,-261.429,-261.572,-599.287,-32.843,63.876,487.412
42113,-986,-1148,6771,338.086,-186.943,8014.714,1970.526,1236.785,2113.873,43.286,-313.428,-245.000,-32.340,-30.442,46.233
42213,-76,-882,8191,326.300,-219.571,8044.157,1970.500,1224.502,2101.735,-117.857,-326.286,294.429,-0.255,-122.826,-121.377
42313,-544,-1285,9598,279.214,-257.143,8081.457,1951.260,1216.240,2105.808,-470.857,-375.714,372.998,-192.400,-82.620,40.728
42413,-1232,-3121,8614,252.686,-313.329,8098.229,1958.987,1255.755,2105.307,-265.286,-561.857,167.715,77.266,395.149,-5.010
42513,1908,-4922,7965,257.714,-395.257,8090.914,1962.774,1362.172,2104.867,50.286,-819.286,-73.145,37.874,1064.167,-4.392
42613,-6368,-415,12451,159.971,-413.914,8143.971,2114.096,1353.342,2166.395,-977.429,-186.571,530.571,1513.224,-88.297,615.273
42713,-297,-2995,9530,140.229,-474.000,8164.029,2111.818,1373.090,2172.625,-197.429,-600.857,200.576,-22.788,197.478,62.307
42813,-520,-1735,10178,113.629,-515.657,8214.386,2108.236,1366.466,2177.864,-266.000,-416.572,503.569,-35.813,-66.244,52.388
42913,-1620,-1255,8563,80.700,-534.057,8230.743,2117.038,1367.625,2176.121,-329.286,-184.000,163.574,88.013,11.594,-17.434
43013,-621,-1134,7580,39.071,-557.843,8243.757,2101.721,1363.367,2169.456,-416.286,-237.857,130.137,-153.167,-42.579,-66.648
43113,307,-1587,8849,-4.571,-577.457,8269.100,2063.640,1368.147,2166.013,-436.429,-196.143,253.428,-380.808,47.800,-34.426
43213,-2600,-2,5867,-102.500,-583.243,8198.871,2021.399,1364.841,2163.061,-979.286,-57.857,-702.285,-422.411,-33.060,-29.526
43313,1988,-1284,5594,-64.186,-616.757,8135.414,2035.195,1352.780,2173.367,383.143,-335.143,-634.570,137.961,-120.610,103.062
43413,886,-1525,7281,-65.757,-649.700,8124.900,2034.418,1346.404,2175.693,-15.714,-329.429,-105.142,-7.769,-63.763,23.264
43513,-94,-1757,9574,-95.243,-691.443,8162.014,2019.603,1334.740,2177.936,-294.857,-417.429,371.143,-148.158,-116.633,22.427
43613,-1,-884,8706,-71.514,-721.200,8169.186,2010.793,1315.341,2178.888,237.286,-297.571,71.714,-88.092,-193.994,9.524
43713,-581,-737,7693,-92.086,-733.800,8205.700,2008.533,1311.201,2148.980,-205.714,-126.000,365.146,-22.601,-41.400,-299.080
43813,241,-1577,6997,-81.800,-775.657,8215.729,2008.369,1290.520,2141.666,102.857,-418.572,100.283,-1.638,-206.807,-73.142
43913,-1677,-1275,10026,-127.171,-804.429,8239.814,2008.020,1278.829,2152.382,-453.714,-287.714,240.859,-3.497,-116.917,107.158
44013,670,-1118,6240,-124.143,-851.557,8170.614,2009.059,1227.706,2137.646,30.286,-471.285,-692.002,10.396,-511.230,-147.366
44113,-350,-2221,8679,-150.571,-877.114,8151.114,1999.667,1237.289,2126.665,-264.286,-255.571,-195.000,-93.925,95.834,-109.805
44213,-691,-2059,9607,-165.086,-908.243,8131.900,1999.849,1239.220,2107.260,-145.143,-311.286,-192.144,1.825,19.314,-194.048
44313,2638,-2734,8838,-102.486,-961.614,8173.372,2017.947,1236.248,2092.128,626.000,-533.714,414.717,180.980,-29.725,-151.326
44413,-1783,-1358,8696,-153.214,-975.643,8163.100,2014.920,1235.094,2087.767,-507.286,-140.286,-102.715,-30.275,-11.536,-43.606
44513,319,-2013,6575,-146.586,-990.714,8122.543,2015.699,1241.209,2090.646,66.286,-150.714,-405.571,7.788,61.144,28.794
44613,-70,-749,9700,-160.843,-990.671,8161.800,2011.573,1241.217,2094.095,-142.571,0.428,392.568,-41.256,0.083,34.490
44713,56,702,8155,-174.071,-980.243,8172.671,2007.053,1252.279,2092.056,-132.286,104.286,108.716,-45.198,110.619,-20.398
44813,-56,658,7913,-228.229,-983.400,8152.157,1951.213,1247.858,2087.456,-541.572,-31.572,-205.142,-558.400,-44.205,-45.999
44913,515,299,7582,-245.500,-979.486,8110.743,1939.170,1251.440,2069.522,-172.714,39.143,-414.146,-120.432,35.815,-179.338
